metric_name,month,day_of_month,avg_precip_mtd,min_precip_mtd,max_precip_mtd,p10_precip_mtd,p25_precip_mtd,p50_precip_mtd,p75_precip_mtd,p90_precip_mtd
precip,Nov,17,0.667,0.0,2.35,0.10300000000000002,0.24000000000000002,0.5700000000000001,1.07,1.4210000000000003
precip,Nov,18,0.6843333333333333,0.0,2.4,0.10300000000000002,0.28,0.5750000000000001,1.07,1.4210000000000003
precip,Nov,19,0.7173333333333335,0.0,2.4,0.10300000000000002,0.34249999999999997,0.5750000000000001,1.205,1.4340000000000002
precip,Nov,20,0.7426666666666667,0.0,2.42,0.12,0.34249999999999997,0.595,1.2775,1.4790000000000003
precip,Nov,21,0.8133333333333334,0.0,2.4299999999999997,0.138,0.3775,0.735,1.2775,1.564
precip,Nov,22,0.9023333333333333,0.0,2.4299999999999997,0.26300000000000007,0.47,0.795,1.4250000000000003,1.604
precip,Nov,23,0.9543333333333334,0.0,2.4299999999999997,0.324,0.4775,0.795,1.4450000000000003,1.6180000000000003
precip,Nov,24,0.9883333333333334,0.03,2.4299999999999997,0.333,0.5475000000000001,0.805,1.4450000000000003,1.7440000000000002
precip,Nov,25,1.0373333333333334,0.03,3.15,0.333,0.6050000000000001,0.835,1.4975000000000003,1.7440000000000002
precip,Nov,26,1.0683333333333336,0.03,3.19,0.333,0.6125,0.885,1.4975000000000003,1.7960000000000003
precip,Nov,27,1.1093333333333333,0.03,3.19,0.35,0.6325000000000001,1.02,1.5050000000000003,1.7960000000000003
precip,Nov,28,1.171,0.03,3.19,0.453,0.6525000000000001,1.06,1.59,1.8500000000000003
precip,Nov,29,1.2049999999999998,0.03,3.2399999999999998,0.454,0.6925,1.17,1.59,1.9040000000000001
precip,Nov,30,1.22,0.03,3.34,0.48200000000000004,0.6925,1.17,1.6500000000000001,1.9040000000000001
precip,Dec,1,0.037333333333333336,0.0,0.74,0.0,0.0,0.0,0.0,0.10200000000000017
precip,Dec,2,0.08266666666666667,0.0,0.83,0.0,0.0,0.0,0.1,0.25400000000000017
precip,Dec,3,0.1406666666666667,0.0,0.9400000000000001,0.0,0.0,0.005,0.23249999999999998,0.4130000000000002
precip,Dec,4,0.18400000000000002,0.0,0.9400000000000001,0.0,0.0,0.045,0.27499999999999997,0.5450000000000003
precip,Dec,5,0.22166666666666668,0.0,1.0,0.0,0.0,0.045,0.3875,0.682
precip,Dec,6,0.23833333333333334,0.0,1.0,0.0,0.0,0.07,0.3975,0.682
precip,Dec,7,0.30733333333333335,0.0,1.6900000000000002,0.0,0.0125,0.1,0.435,0.7240000000000003
precip,Dec,8,0.382,0.0,2.16,0.0,0.0425,0.3,0.5025,0.9129999999999999
precip,Dec,9,0.40800000000000003,0.0,2.17,0.0,0.05500000000000001,0.385,0.53,0.9129999999999999
precip,Dec,10,0.4876666666666667,0.0,2.19,0.0,0.20500000000000002,0.405,0.5625,0.9360000000000003
precip,Dec,11,0.5113333333333333,0.0,2.19,0.0,0.20500000000000002,0.435,0.5875000000000001,0.9460000000000004
precip,Dec,12,0.5363333333333333,0.0,2.19,0.04500000000000002,0.21750000000000003,0.475,0.655,0.9670000000000005
precip,Dec,13,0.6096666666666667,0.0,2.1999999999999997,0.12500000000000003,0.32000000000000006,0.515,0.7425000000000002,1.2610000000000003
precip,Dec,14,0.6923333333333334,0.0,2.1999999999999997,0.148,0.35000000000000003,0.5900000000000001,0.8875,1.405
precip,Dec,15,0.7316666666666667,0.0,2.2,0.148,0.4075,0.655,0.9700000000000001,1.456
precip,Dec,16,0.7546666666666667,0.0,2.2,0.148,0.4075,0.655,1.0650000000000002,1.474
precip,Dec,17,0.7769999999999999,0.0,2.49,0.19600000000000004,0.4075,0.73,1.105,1.474
precip,Dec,18,0.7863333333333333,0.0,2.6500000000000004,0.19600000000000004,0.5,0.73,1.105,1.474
precip,Dec,19,0.8520000000000001,0.0,2.6500000000000004,0.20500000000000004,0.5,0.795,1.1575000000000002,1.5010000000000001
precip,Dec,20,0.8826666666666667,0.0,2.6500000000000004,0.227,0.5,0.795,1.1575000000000002,1.514
precip,Dec,21,0.9593333333333334,0.03,2.96,0.25,0.5675,0.8250000000000001,1.35,1.6050000000000004
precip,Dec,22,1.0246666666666668,0.03,2.96,0.286,0.5675,0.8899999999999999,1.4025,1.8460000000000003
precip,Dec,23,1.05,0.03,2.96,0.286,0.5675,0.935,1.4100000000000001,1.8510000000000004
precip,Dec,24,1.1083333333333334,0.03,3.24,0.286,0.625,0.97,1.4875000000000003,1.8510000000000004
precip,Dec,25,1.2266666666666668,0.03,3.43,0.33699999999999997,0.79,1.1,1.6324999999999998,2.2000000000000006
precip,Dec,26,1.2946666666666669,0.03,3.74,0.33699999999999997,0.79,1.1749999999999998,1.6375000000000002,2.2070000000000007
precip,Dec,27,1.3246666666666667,0.03,4.04,0.33699999999999997,0.81,1.245,1.71,2.2070000000000007
precip,Dec,28,1.352,0.03,4.04,0.33699999999999997,0.9175000000000001,1.245,1.71,2.2160000000000006
precip,Dec,29,1.389,0.03,4.05,0.457,0.9175000000000001,1.245,1.71,2.2690000000000006
precip,Dec,30,1.438,0.03,4.12,0.457,0.9500000000000002,1.3050000000000002,1.71,2.3060000000000005
precip,Dec,31,1.4856666666666667,0.03,4.37,0.538,0.9850000000000001,1.3150000000000002,1.8125,2.455000000000001
precip_day,Jan,1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
precip_day,Jan,2,0.5333333333333333,0.0,2.0,0.0,0.0,0.0,1.0,1.1000000000000014
precip_day,Jan,3,0.8333333333333334,0.0,3.0,0.0,0.0,0.5,1.75,2.0
precip_day,Jan,4,1.1,0.0,4.0,0.0,0.0,1.0,1.75,3.0
precip_day,Jan,5,1.5333333333333334,0.0,5.0,0.0,1.0,1.0,2.0,3.1000000000000014
precip_day,Jan,6,1.9,0.0,5.0,0.9000000000000004,1.0,2.0,2.0,3.1000000000000014
precip_day,Jan,7,2.2,0.0,6.0,1.0,1.0,2.0,3.0,4.100000000000001
precip_day,Jan,8,2.5,0.0,6.0,1.0,1.0,2.0,3.0,5.0
precip_day,Jan,9,2.7666666666666666,0.0,7.0,1.0,1.25,2.5,4.0,5.100000000000001
precip_day,Jan,10,3.2333333333333334,0.0,7.0,1.0,2.0,3.0,4.0,6.100000000000001
precip_day,Jan,11,3.7666666666666666,1.0,8.0,1.9000000000000004,2.0,3.5,4.75,7.100000000000001
precip_day,Jan,12,4.066666666666666,1.0,9.0,1.9000000000000004,2.25,4.0,5.0,7.100000000000001
precip_day,Jan,13,4.333333333333333,1.0,9.0,1.9000000000000004,2.25,4.0,6.0,8.0
precip_day,Jan,14,4.566666666666666,1.0,10.0,1.9000000000000004,2.25,4.0,6.75,8.0
precip_day,Jan,15,4.9,1.0,11.0,2.0,3.0,4.5,7.0,8.100000000000001
precip_day,Jan,16,5.266666666666667,1.0,12.0,2.9000000000000004,3.25,4.5,7.0,8.100000000000001
precip_day,Jan,17,5.566666666666666,1.0,12.0,2.9000000000000004,4.0,5.0,7.0,9.0
precip_day,Jan,18,5.9,1.0,13.0,3.0,4.0,6.0,7.75,9.100000000000001
precip_day,Jan,19,6.3,1.0,14.0,3.0,4.0,6.0,8.0,10.0
precip_day,Jan,20,6.566666666666666,1.0,14.0,4.0,4.0,6.0,8.75,10.0
precip_day,Jan,21,7.0,1.0,14.0,4.0,5.0,7.0,8.75,11.0
precip_day,Jan,22,7.333333333333333,1.0,15.0,4.0,5.0,7.0,9.0,11.100000000000001
precip_day,Jan,23,7.666666666666667,1.0,15.0,4.0,5.25,7.0,10.0,11.200000000000003
precip_day,Jan,24,8.033333333333333,2.0,16.0,4.9,6.0,7.5,10.0,12.200000000000003
precip_day,Jan,25,8.466666666666667,2.0,16.0,5.0,6.0,8.0,10.75,13.100000000000001
precip_day,Jan,26,8.866666666666667,2.0,17.0,5.0,7.0,8.0,11.0,13.200000000000003
precip_day,Jan,27,9.166666666666666,2.0,18.0,5.0,7.0,9.0,11.0,13.300000000000004
precip_day,Jan,28,9.466666666666667,2.0,18.0,5.0,7.0,9.0,11.75,13.300000000000004
precip_day,Jan,29,9.8,3.0,18.0,5.0,7.25,10.0,12.75,13.300000000000004
precip_day,Jan,30,10.2,4.0,18.0,5.0,7.25,10.0,13.0,14.200000000000003
precip_day,Jan,31,10.466666666666667,4.0,18.0,5.9,8.0,10.0,13.0,15.100000000000001
precip_day,Feb,1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
precip_day,Feb,2,0.5333333333333333,0.0,2.0,0.0,0.0,0.0,1.0,1.0
precip_day,Feb,3,0.8333333333333334,0.0,3.0,0.0,0.0,1.0,1.0,2.0
precip_day,Feb,4,1.2333333333333334,0.0,4.0,0.0,0.0,1.0,2.0,3.0
precip_day,Feb,5,1.6,0.0,5.0,0.0,0.0,2.0,3.0,3.0
precip_day,Feb,6,1.9,0.0,5.0,0.0,1.0,2.0,3.0,4.0
precip_day,Feb,7,2.2333333333333334,0.0,5.0,0.0,1.0,2.0,3.0,4.0
precip_day,Feb,8,2.6,0.0,5.0,1.0,2.0,2.0,4.0,5.0
precip_day,Feb,9,2.8,0.0,6.0,1.0,2.0,2.5,4.0,5.0
precip_day,Feb,10,3.1666666666666665,0.0,6.0,1.0,2.0,3.0,4.0,6.0
precip_day,Feb,11,3.466666666666667,0.0,6.0,1.9000000000000004,3.0,3.0,5.0,6.0
precip_day,Feb,12,3.8,0.0,7.0,1.9000000000000004,3.0,4.0,5.0,6.0
precip_day,Feb,13,4.033333333333333,0.0,8.0,1.9000000000000004,3.0,4.0,5.0,6.0
precip_day,Feb,14,4.433333333333334,0.0,8.0,1.9000000000000004,3.0,5.0,5.75,6.100000000000001
precip_day,Feb,15,4.766666666666667,1.0,9.0,1.9000000000000004,4.0,5.0,6.0,7.100000000000001
precip_day,Feb,16,5.133333333333334,1.0,10.0,2.9000000000000004,4.0,5.0,6.0,8.100000000000001
precip_day,Feb,17,5.4,1.0,11.0,2.9000000000000004,4.25,5.5,6.0,9.0
precip_day,Feb,18,5.733333333333333,1.0,12.0,2.9000000000000004,5.0,6.0,7.0,9.0
precip_day,Feb,19,6.2,1.0,13.0,3.0,5.25,6.0,7.0,9.100000000000001
precip_day,Feb,20,6.533333333333333,1.0,13.0,4.0,5.25,7.0,7.75,10.0
precip_day,Feb,21,6.966666666666667,1.0,13.0,4.9,6.0,7.0,8.0,10.0
precip_day,Feb,22,7.266666666666667,1.0,13.0,4.9,6.0,7.0,8.0,10.0
precip_day,Feb,23,7.6,1.0,14.0,5.0,6.25,7.5,9.0,10.0
precip_day,Feb,24,7.933333333333334,2.0,15.0,5.0,7.0,8.0,9.75,11.0
precip_day,Feb,25,8.3,3.0,16.0,6.0,7.0,8.0,10.0,11.100000000000001
precip_day,Feb,26,8.6,3.0,16.0,6.0,7.0,8.5,10.0,12.0
precip_day,Feb,27,9.0,3.0,16.0,6.0,7.0,8.5,11.0,13.0
precip_day,Feb,28,9.366666666666667,3.0,16.0,6.0,8.0,9.0,11.0,13.100000000000001
precip_day,Feb,29,10.375,4.0,14.0,6.7,9.25,11.0,12.0,12.6
precip_day,Mar,1,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.75,1.0
precip_day,Mar,2,0.5333333333333333,0.0,2.0,0.0,0.0,0.5,1.0,1.0
precip_day,Mar,3,0.9,0.0,3.0,0.0,0.0,1.0,1.75,2.0
precip_day,Mar,4,1.3,0.0,4.0,0.0,0.25,1.0,2.0,3.0
precip_day,Mar,5,1.6,0.0,5.0,0.0,1.0,1.5,2.0,3.0
precip_day,Mar,6,1.9666666666666666,0.0,6.0,0.9000000000000004,1.0,2.0,3.0,4.0
precip_day,Mar,7,2.1666666666666665,0.0,6.0,1.0,1.0,2.0,3.0,4.0
precip_day,Mar,8,2.5,0.0,6.0,1.0,2.0,2.0,3.75,4.0
precip_day,Mar,9,2.8333333333333335,0.0,6.0,1.9000000000000004,2.0,3.0,4.0,4.0
precip_day,Mar,10,3.0,0.0,7.0,1.9000000000000004,2.0,3.0,4.0,4.100000000000001
precip_day,Mar,11,3.2,0.0,8.0,1.9000000000000004,2.0,3.0,4.0,5.100000000000001
precip_day,Mar,12,3.533333333333333,0.0,9.0,1.9000000000000004,2.25,3.0,4.0,5.200000000000003
precip_day,Mar,13,3.8333333333333335,1.0,10.0,1.9000000000000004,3.0,4.0,5.0,6.100000000000001
precip_day,Mar,14,4.066666666666666,1.0,11.0,1.9000000000000004,3.0,4.0,5.0,6.100000000000001
precip_day,Mar,15,4.333333333333333,1.0,11.0,1.9000000000000004,3.0,4.0,6.0,6.200000000000003
precip_day,Mar,16,4.5,1.0,11.0,2.0,3.0,4.5,6.0,7.100000000000001
precip_day,Mar,17,4.766666666666667,1.0,11.0,2.0,3.0,5.0,6.0,8.0
precip_day,Mar,18,5.0,1.0,11.0,2.9000000000000004,3.0,5.0,6.0,8.100000000000001
precip_day,Mar,19,5.2,1.0,12.0,2.9000000000000004,4.0,5.0,6.75,9.0
precip_day,Mar,20,5.533333333333333,1.0,12.0,3.0,4.0,5.0,7.0,9.100000000000001
precip_day,Mar,21,5.8,1.0,12.0,3.0,4.0,5.0,7.0,10.100000000000001
precip_day,Mar,22,6.233333333333333,2.0,12.0,3.9000000000000004,5.0,6.0,7.0,11.0
precip_day,Mar,23,6.7,3.0,13.0,4.0,5.0,6.0,8.0,11.100000000000001
precip_day,Mar,24,7.133333333333334,3.0,14.0,4.0,5.0,6.0,8.0,11.200000000000003
precip_day,Mar,25,7.466666666666667,3.0,14.0,4.0,5.0,7.0,9.0,12.100000000000001
precip_day,Mar,26,7.866666666666666,4.0,15.0,4.0,5.25,7.5,9.75,13.0
precip_day,Mar,27,8.233333333333333,4.0,16.0,5.0,6.0,8.0,10.0,13.0
precip_day,Mar,28,8.7,5.0,16.0,5.0,6.0,8.0,11.0,14.0
precip_day,Mar,29,9.0,5.0,17.0,5.9,7.0,8.0,11.0,14.100000000000001
precip_day,Mar,30,9.366666666666667,5.0,18.0,6.0,7.0,9.0,11.75,14.100000000000001
precip_day,Mar,31,9.7,5.0,19.0,6.0,7.25,9.0,11.75,14.100000000000001
precip_day,Apr,1,0.36666666666666664,0.0,1.0,0.0,0.0,0.0,1.0,1.0
precip_day,Apr,2,0.7333333333333333,0.0,2.0,0.0,0.0,1.0,1.0,1.0
precip_day,Apr,3,0.9666666666666667,0.0,3.0,0.0,0.0,1.0,1.0,2.0
precip_day,Apr,4,1.2,0.0,4.0,0.0,0.25,1.0,2.0,2.1000000000000014
precip_day,Apr,5,1.6,0.0,4.0,0.0,1.0,1.0,2.75,3.1000000000000014
precip_day,Apr,6,1.9666666666666666,0.0,5.0,0.0,1.0,2.0,3.0,4.0
precip_day,Apr,7,2.2333333333333334,0.0,5.0,0.0,1.0,2.0,3.0,4.100000000000001
precip_day,Apr,8,2.6666666666666665,0.0,6.0,0.9000000000000004,1.0,2.0,4.0,5.0
precip_day,Apr,9,3.033333333333333,0.0,7.0,0.9000000000000004,2.0,3.0,4.0,6.0
precip_day,Apr,10,3.2,0.0,7.0,1.0,2.0,3.5,4.0,6.0
precip_day,Apr,11,3.4,0.0,7.0,1.0,2.0,3.5,5.0,6.0
precip_day,Apr,12,3.7666666666666666,0.0,8.0,1.0,2.0,4.0,5.0,7.0
precip_day,Apr,13,4.1,0.0,9.0,1.0,2.0,4.0,5.75,7.0
precip_day,Apr,14,4.5,0.0,10.0,1.9000000000000004,3.0,4.0,6.0,8.0
precip_day,Apr,15,5.0,0.0,11.0,2.0,3.0,4.0,6.75,8.100000000000001
precip_day,Apr,16,5.333333333333333,0.0,11.0,3.0,3.25,5.0,7.0,9.100000000000001
precip_day,Apr,17,5.6,0.0,12.0,3.0,4.0,5.0,7.0,9.100000000000001
precip_day,Apr,18,6.0,0.0,12.0,3.0,4.0,5.5,7.75,9.100000000000001
precip_day,Apr,19,6.266666666666667,1.0,12.0,3.0,4.25,6.0,8.0,9.100000000000001
precip_day,Apr,20,6.666666666666667,1.0,13.0,3.0,5.0,6.5,8.75,10.0
precip_day,Apr,21,6.966666666666667,2.0,13.0,3.0,5.0,7.0,9.0,10.100000000000001
precip_day,Apr,22,7.266666666666667,2.0,13.0,3.0,5.25,7.0,9.0,11.0
precip_day,Apr,23,7.6,3.0,13.0,3.9000000000000004,6.25,7.5,9.0,11.0
precip_day,Apr,24,8.0,3.0,13.0,4.9,7.0,8.0,9.75,11.0
precip_day,Apr,25,8.266666666666667,3.0,14.0,5.0,7.0,8.0,10.0,11.100000000000001
precip_day,Apr,26,8.7,3.0,15.0,5.0,7.0,9.0,10.0,12.100000000000001
precip_day,Apr,27,9.033333333333333,3.0,16.0,5.0,7.25,9.0,10.75,12.100000000000001
precip_day,Apr,28,9.366666666666667,3.0,16.0,5.0,7.25,10.0,11.0,13.0
precip_day,Apr,29,9.633333333333333,3.0,17.0,5.9,7.25,10.0,12.0,13.0
precip_day,Apr,30,9.966666666666667,3.0,18.0,5.9,8.0,10.5,12.0,13.0
precip_day,May,1,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.75,1.0
precip_day,May,2,0.4666666666666667,0.0,2.0,0.0,0.0,0.0,1.0,2.0
precip_day,May,3,0.7333333333333333,0.0,3.0,0.0,0.0,0.0,1.0,2.0
precip_day,May,4,1.0,0.0,4.0,0.0,0.0,1.0,1.75,3.0
precip_day,May,5,1.2333333333333334,0.0,4.0,0.0,0.0,1.0,2.75,3.0
precip_day,May,6,1.5,0.0,5.0,0.0,0.0,1.0,3.0,3.0
precip_day,May,7,1.8666666666666667,0.0,6.0,0.0,1.0,2.0,3.0,3.1000000000000014
precip_day,May,8,2.2666666666666666,0.0,6.0,0.0,1.0,2.5,3.0,4.0
precip_day,May,9,2.566666666666667,0.0,6.0,0.0,1.0,2.5,4.0,5.0
precip_day,May,10,2.9,0.0,7.0,0.0,2.0,3.0,4.0,5.0
precip_day,May,11,3.1666666666666665,0.0,7.0,0.9000000000000004,2.0,3.0,5.0,5.100000000000001
precip_day,May,12,3.466666666666667,0.0,7.0,0.9000000000000004,2.0,3.0,5.0,6.100000000000001
precip_day,May,13,3.6333333333333333,0.0,8.0,0.9000000000000004,2.0,3.0,5.0,7.0
precip_day,May,14,3.8333333333333335,0.0,8.0,0.9000000000000004,2.25,4.0,5.75,7.0
precip_day,May,15,4.0,0.0,9.0,1.0,2.25,4.0,5.75,8.0
precip_day,May,16,4.3,0.0,9.0,1.0,3.0,4.0,5.75,8.100000000000001
precip_day,May,17,4.566666666666666,0.0,10.0,2.0,3.0,4.0,6.0,9.0
precip_day,May,18,4.866666666666666,0.0,11.0,2.0,3.0,5.0,6.0,9.100000000000001
precip_day,May,19,5.033333333333333,0.0,12.0,2.0,3.0,5.0,6.0,9.100000000000001
precip_day,May,20,5.333333333333333,1.0,12.0,2.0,3.0,5.0,7.0,9.100000000000001
precip_day,May,21,5.7,2.0,12.0,2.9000000000000004,4.0,5.5,7.0,10.0
precip_day,May,22,6.066666666666666,2.0,12.0,3.0,4.0,5.5,7.75,10.100000000000001
precip_day,May,23,6.433333333333334,2.0,13.0,3.9000000000000004,4.0,6.0,8.0,10.100000000000001
precip_day,May,24,6.8,2.0,14.0,3.9000000000000004,4.25,6.5,8.75,10.100000000000001
precip_day,May,25,7.1,2.0,15.0,3.9000000000000004,5.0,7.0,9.0,10.100000000000001
precip_day,May,26,7.366666666666666,2.0,16.0,3.9000000000000004,5.0,7.0,9.0,10.200000000000003
precip_day,May,27,7.7,2.0,17.0,4.0,5.25,7.0,9.75,11.100000000000001
precip_day,May,28,8.033333333333333,2.0,18.0,4.0,6.0,7.0,10.0,11.100000000000001
precip_day,May,29,8.333333333333334,2.0,18.0,4.0,6.0,8.0,10.0,12.0
precip_day,May,30,8.566666666666666,2.0,18.0,4.0,6.0,8.5,11.0,13.0
precip_day,May,31,8.6,2.0,18.0,4.0,6.0,8.5,11.0,13.100000000000001
precip_day,Jun,1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
precip_day,Jun,2,0.36666666666666664,0.0,2.0,0.0,0.0,0.0,0.0,2.0
precip_day,Jun,3,0.4,0.0,3.0,0.0,0.0,0.0,0.75,2.0
precip_day,Jun,4,0.5666666666666667,0.0,4.0,0.0,0.0,0.0,1.0,2.0
precip_day,Jun,5,0.8,0.0,4.0,0.0,0.0,0.0,1.75,3.0
precip_day,Jun,6,1.1333333333333333,0.0,5.0,0.0,0.0,1.0,1.75,3.1000000000000014
precip_day,Jun,7,1.5333333333333334,0.0,6.0,0.0,0.0,1.0,2.0,4.100000000000001
precip_day,Jun,8,1.8,0.0,7.0,0.0,0.0,1.0,3.0,5.0
precip_day,Jun,9,2.066666666666667,0.0,8.0,0.0,0.0,1.0,3.0,5.100000000000001
precip_day,Jun,10,2.2333333333333334,0.0,9.0,0.0,0.0,1.5,3.0,6.0
precip_day,Jun,11,2.466666666666667,0.0,9.0,0.0,0.0,2.0,3.75,6.100000000000001
precip_day,Jun,12,2.6333333333333333,0.0,9.0,0.0,0.25,2.0,4.0,7.100000000000001
precip_day,Jun,13,2.933333333333333,0.0,10.0,0.0,0.25,2.0,4.0,8.0
precip_day,Jun,14,3.033333333333333,0.0,11.0,0.0,0.25,2.0,4.0,8.0
precip_day,Jun,15,3.1,0.0,11.0,0.0,0.25,2.0,4.75,8.0
precip_day,Jun,16,3.2666666666666666,0.0,12.0,0.0,1.0,2.0,4.75,8.100000000000001
precip_day,Jun,17,3.533333333333333,0.0,13.0,0.0,1.25,2.5,5.0,9.100000000000001
precip_day,Jun,18,3.6666666666666665,0.0,14.0,0.0,2.0,2.5,5.0,9.100000000000001
precip_day,Jun,19,3.7333333333333334,0.0,14.0,0.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,20,3.8666666666666667,0.0,15.0,0.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,21,3.966666666666667,0.0,16.0,0.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,22,3.966666666666667,0.0,16.0,0.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,23,4.066666666666666,0.0,16.0,0.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,24,4.166666666666667,0.0,16.0,0.9000000000000004,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,25,4.233333333333333,0.0,16.0,0.9000000000000004,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,26,4.333333333333333,0.0,17.0,0.9000000000000004,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,27,4.366666666666666,0.0,17.0,1.0,2.0,3.0,5.0,9.100000000000001
precip_day,Jun,28,4.433333333333334,0.0,17.0,1.0,2.0,3.0,5.75,9.100000000000001
precip_day,Jun,29,4.466666666666667,0.0,17.0,1.0,2.0,3.0,5.75,9.100000000000001
precip_day,Jun,30,4.6,0.0,17.0,1.0,2.25,3.0,5.75,9.100000000000001
precip_day,Jul,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
precip_day,Jul,2,0.06666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0
precip_day,Jul,3,0.13333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.10000000000000142
precip_day,Jul,4,0.3,0.0,3.0,0.0,0.0,0.0,0.75,1.0
precip_day,Jul,5,0.43333333333333335,0.0,3.0,0.0,0.0,0.0,1.0,1.1000000000000014
precip_day,Jul,6,0.5666666666666667,0.0,3.0,0.0,0.0,0.0,1.0,1.1000000000000014
precip_day,Jul,7,0.6333333333333333,0.0,4.0,0.0,0.0,0.0,1.0,2.0
precip_day,Jul,8,0.6666666666666666,0.0,5.0,0.0,0.0,0.0,1.0,2.1000000000000014
precip_day,Jul,9,0.7666666666666667,0.0,5.0,0.0,0.0,0.5,1.0,2.1000000000000014
precip_day,Jul,10,1.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0
precip_day,Jul,11,1.1,0.0,5.0,0.0,0.0,1.0,1.75,3.0
precip_day,Jul,12,1.2333333333333334,0.0,5.0,0.0,0.0,1.0,2.0,3.0
precip_day,Jul,13,1.3333333333333333,0.0,5.0,0.0,0.0,1.0,2.0,3.1000000000000014
precip_day,Jul,14,1.4,0.0,5.0,0.0,0.0,1.0,2.0,3.1000000000000014
precip_day,Jul,15,1.5333333333333334,0.0,5.0,0.0,0.0,1.0,2.0,3.1000000000000014
precip_day,Jul,16,1.6666666666666667,0.0,6.0,0.0,0.0,1.5,2.75,4.0
precip_day,Jul,17,1.7666666666666666,0.0,6.0,0.0,0.25,1.5,2.75,4.0
precip_day,Jul,18,1.8666666666666667,0.0,6.0,0.0,1.0,2.0,2.75,4.0
precip_day,Jul,19,2.0,0.0,6.0,0.0,1.0,2.0,3.0,4.0
precip_day,Jul,20,2.066666666666667,0.0,6.0,0.0,1.0,2.0,3.0,4.100000000000001
precip_day,Jul,21,2.1666666666666665,0.0,6.0,0.0,1.0,2.0,3.0,4.100000000000001
precip_day,Jul,22,2.3666666666666667,0.0,7.0,0.0,1.0,2.0,3.0,5.0
precip_day,Jul,23,2.466666666666667,0.0,8.0,0.0,1.0,2.0,3.0,5.0
precip_day,Jul,24,2.6666666666666665,0.0,8.0,0.9000000000000004,1.25,3.0,3.75,5.0
precip_day,Jul,25,2.8666666666666667,0.0,8.0,1.0,2.0,3.0,4.0,5.0
precip_day,Jul,26,3.033333333333333,0.0,8.0,1.0,2.0,3.0,4.0,5.0
precip_day,Jul,27,3.1666666666666665,0.0,8.0,1.0,2.0,3.0,4.0,5.100000000000001
precip_day,Jul,28,3.4,0.0,9.0,1.9000000000000004,2.25,4.0,4.0,5.100000000000001
precip_day,Jul,29,3.533333333333333,0.0,10.0,1.9000000000000004,2.25,4.0,4.75,5.100000000000001
precip_day,Jul,30,3.6666666666666665,0.0,10.0,1.9000000000000004,2.25,4.0,5.0,6.0
precip_day,Jul,31,3.8,0.0,10.0,1.9000000000000004,2.25,4.0,5.0,6.0
precip_day,Aug,1,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.75,1.0
precip_day,Aug,2,0.6,0.0,2.0,0.0,0.0,0.0,1.0,2.0
precip_day,Aug,3,0.8333333333333334,0.0,3.0,0.0,0.0,1.0,1.0,2.0
precip_day,Aug,4,1.0,0.0,4.0,0.0,0.0,1.0,1.75,2.0
precip_day,Aug,5,1.1666666666666667,0.0,4.0,0.0,0.0,1.0,2.0,2.0
precip_day,Aug,6,1.2666666666666666,0.0,4.0,0.0,0.25,1.0,2.0,2.1000000000000014
precip_day,Aug,7,1.4,0.0,4.0,0.0,0.25,1.0,2.0,3.0
precip_day,Aug,8,1.5333333333333334,0.0,4.0,0.0,1.0,1.0,2.0,3.0
precip_day,Aug,9,1.6333333333333333,0.0,5.0,0.0,1.0,2.0,2.0,3.0
precip_day,Aug,10,1.7666666666666666,0.0,5.0,0.0,1.0,2.0,2.75,3.0
precip_day,Aug,11,1.9333333333333333,0.0,6.0,0.9000000000000004,1.0,2.0,3.0,3.1000000000000014
precip_day,Aug,12,2.1,0.0,6.0,0.9000000000000004,1.0,2.0,3.0,4.0
precip_day,Aug,13,2.2333333333333334,0.0,6.0,0.9000000000000004,1.0,2.0,3.0,4.0
precip_day,Aug,14,2.4,0.0,7.0,0.9000000000000004,1.0,2.0,3.0,5.0
precip_day,Aug,15,2.533333333333333,0.0,7.0,0.9000000000000004,1.0,2.0,3.75,5.100000000000001
precip_day,Aug,16,2.566666666666667,0.0,7.0,0.9000000000000004,1.0,2.0,3.75,5.100000000000001
precip_day,Aug,17,2.7333333333333334,0.0,7.0,1.0,1.0,2.0,3.75,6.0
precip_day,Aug,18,2.9,0.0,7.0,1.0,1.25,2.0,4.0,6.0
precip_day,Aug,19,3.1,0.0,8.0,1.0,2.0,2.0,4.75,6.0
