metric_name,month,day_of_month,avg_precip_mtd,min_precip_mtd,max_precip_mtd,p10_precip_mtd,p25_precip_mtd,p50_precip_mtd,p75_precip_mtd,p90_precip_mtd
rain,Jul,27,0.43033333333333335,0.0,1.3800000000000001,0.03,0.14250000000000002,0.32,0.5225,1.15
rain,Jul,28,0.454,0.0,2.34,0.08500000000000002,0.20500000000000002,0.32499999999999996,0.525,1.15
rain,Jul,29,0.4716666666666667,0.0,2.57,0.08500000000000002,0.20500000000000002,0.32499999999999996,0.525,1.157
rain,Jul,30,0.4736666666666667,0.0,2.57,0.08700000000000001,0.20500000000000002,0.32499999999999996,0.525,1.166
rain,Jul,31,0.491,0.0,2.57,0.132,0.2525,0.33499999999999996,0.5750000000000001,1.166
rain,Aug,1,0.029,0.0,0.44,0.0,0.0,0.0,0.0,0.041000000000000154
rain,Aug,2,0.05366666666666667,0.0,1.31,0.0,0.0,0.0,0.03,0.16300000000000017
rain,Aug,3,0.07466666666666667,0.0,1.6400000000000001,0.0,0.0,0.0,0.0775,0.3330000000000001
rain,Aug,4,0.09933333333333333,0.0,1.6400000000000001,0.0,0.0,0.02,0.16249999999999998,0.35100000000000003
rain,Aug,5,0.107,0.0,1.6400000000000001,0.0,0.0,0.025,0.16249999999999998,0.36500000000000005
rain,Aug,6,0.113,0.0,1.6400000000000001,0.0,0.0,0.03,0.16249999999999998,0.3680000000000001
rain,Aug,7,0.13133333333333336,0.0,1.6400000000000001,0.0,0.0,0.035,0.16249999999999998,0.3770000000000002
rain,Aug,8,0.14933333333333335,0.0,1.6500000000000001,0.0,0.0125,0.07,0.1925,0.3770000000000002
rain,Aug,9,0.166,0.0,1.6500000000000001,0.0,0.0125,0.07500000000000001,0.25,0.49400000000000005
rain,Aug,10,0.18066666666666667,0.0,1.6500000000000001,0.0,0.0225,0.08499999999999999,0.31999999999999995,0.49400000000000005
rain,Aug,11,0.19933333333333333,0.0,1.6500000000000001,0.0,0.03,0.095,0.34750000000000003,0.49400000000000005
rain,Aug,12,0.211,0.0,1.6600000000000001,0.0,0.03,0.1,0.3575,0.5360000000000001
rain,Aug,13,0.215,0.0,1.6600000000000001,0.0,0.035,0.1,0.3575,0.5910000000000001
rain,Aug,14,0.22366666666666665,0.0,1.6600000000000001,0.0,0.035,0.13,0.38999999999999996,0.5910000000000001
rain,Aug,15,0.24300000000000002,0.0,1.6600000000000001,0.009000000000000005,0.035,0.16,0.43,0.6020000000000001
rain,Aug,16,0.2546666666666667,0.0,1.6600000000000001,0.009000000000000005,0.052500000000000005,0.16,0.44750000000000006,0.6260000000000002
rain,Aug,17,0.256,0.0,1.9300000000000002,0.02,0.052500000000000005,0.16,0.44750000000000006,0.6260000000000002
rain,Aug,18,0.269,0.0,2.1999999999999997,0.029,0.06,0.16,0.4575,0.6290000000000002
rain,Aug,19,0.31,0.0,2.41,0.029,0.06,0.16,0.4825,0.7270000000000002
rain,Aug,20,0.3406666666666667,0.0,2.41,0.029,0.0625,0.215,0.49,0.7270000000000002
rain,Aug,21,0.356,0.0,2.4399999999999995,0.029,0.07250000000000001,0.305,0.505,0.7270000000000002
rain,Aug,22,0.39166666666666666,0.0,2.57,0.029,0.0925,0.385,0.525,0.7270000000000002
rain,Aug,23,0.40166666666666667,0.0,2.75,0.029,0.0975,0.4,0.525,0.7270000000000002
rain,Aug,24,0.4166666666666667,0.0,2.75,0.029,0.0975,0.4,0.5825,0.8080000000000002
rain,Aug,25,0.4356666666666667,0.0,2.75,0.03900000000000001,0.10500000000000001,0.42500000000000004,0.5825,0.8530000000000001
rain,Aug,26,0.444,0.01,2.75,0.04800000000000001,0.11250000000000002,0.43000000000000005,0.5825,0.8930000000000001
rain,Aug,27,0.45766666666666667,0.01,2.75,0.04800000000000001,0.135,0.44999999999999996,0.6050000000000001,0.8930000000000001
rain,Aug,28,0.46366666666666667,0.01,2.75,0.04800000000000001,0.15250000000000002,0.46,0.6075,0.8930000000000001
rain,Aug,29,0.466,0.01,2.75,0.04800000000000001,0.15250000000000002,0.46,0.625,0.8930000000000001
rain,Aug,30,0.532,0.01,2.75,0.04800000000000001,0.15250000000000002,0.475,0.6924999999999999,0.9980000000000012
rain,Aug,31,0.5776666666666668,0.02,2.75,0.097,0.195,0.495,0.715,0.9980000000000012
rain,Sep,1,0.023,0.0,1.37,0.0,0.0,0.0,0.0,0.04400000000000006
rain,Sep,2,0.027,0.0,1.57,0.0,0.0,0.0,0.0,0.05000000000000014
rain,Sep,3,0.047,0.0,1.57,0.0,0.0,0.0,0.01,0.16500000000000006
rain,Sep,4,0.071,0.0,1.57,0.0,0.0,0.0,0.0375,0.2740000000000002
rain,Sep,5,0.08166666666666665,0.0,2.26,0.0,0.0,0.005,0.1075,0.37300000000000005
rain,Sep,6,0.089,0.0,2.63,0.0,0.0,0.01,0.11,0.37300000000000005
rain,Sep,7,0.151,0.0,2.63,0.0,0.0,0.025,0.1875,0.40099999999999997
rain,Sep,8,0.20800000000000002,0.0,2.63,0.0,0.0025,0.075,0.2625,0.44
rain,Sep,9,0.23600000000000002,0.0,2.63,0.0,0.01,0.125,0.3525,0.4430000000000001
rain,Sep,10,0.27799999999999997,0.0,2.63,0.0,0.01,0.15000000000000002,0.35250000000000004,0.4490000000000002
rain,Sep,11,0.31666666666666665,0.0,2.63,0.0,0.01,0.16999999999999998,0.39249999999999996,0.7320000000000007
rain,Sep,12,0.3363333333333333,0.0,2.63,0.0,0.0125,0.185,0.415,0.7500000000000007
rain,Sep,13,0.35033333333333333,0.0,2.63,0.0,0.03,0.185,0.415,0.8940000000000005
rain,Sep,14,0.39033333333333337,0.0,2.63,0.019000000000000003,0.07500000000000001,0.23500000000000001,0.415,1.0200000000000005
rain,Sep,15,0.457,0.0,2.63,0.019000000000000003,0.10250000000000001,0.31499999999999995,0.5225,1.1170000000000002
rain,Sep,16,0.5353333333333333,0.0,2.63,0.04,0.15000000000000002,0.33999999999999997,0.71,1.342
rain,Sep,17,0.5559999999999999,0.0,2.63,0.04900000000000001,0.15500000000000003,0.33999999999999997,0.7475,1.3650000000000004
rain,Sep,18,0.5703333333333334,0.0,2.63,0.04900000000000001,0.2,0.35,0.9050000000000002,1.3650000000000004
rain,Sep,19,0.6016666666666667,0.0,2.63,0.04900000000000001,0.2,0.395,0.9750000000000002,1.3650000000000004
rain,Sep,20,0.636,0.0,2.77,0.04900000000000001,0.20500000000000002,0.42000000000000004,1.0250000000000001,1.59
rain,Sep,21,0.7020000000000001,0.0,2.8,0.06800000000000002,0.2525,0.42000000000000004,1.12,1.59
rain,Sep,22,0.786,0.0,2.8,0.08600000000000002,0.31250000000000006,0.535,1.2100000000000002,1.6050000000000002
rain,Sep,23,0.8563333333333334,0.0,3.49,0.08600000000000002,0.31250000000000006,0.675,1.3750000000000002,1.7520000000000004
rain,Sep,24,0.8813333333333334,0.0,3.5700000000000003,0.08600000000000002,0.31250000000000006,0.675,1.3750000000000002,1.8710000000000002
rain,Sep,25,0.895,0.0,4.07,0.08600000000000002,0.31250000000000006,0.7150000000000001,1.4525000000000001,1.8710000000000002
rain,Sep,26,0.903,0.0,4.85,0.08600000000000002,0.31250000000000006,0.72,1.4925000000000002,1.8710000000000002
rain,Sep,27,0.9476666666666667,0.0,5.6899999999999995,0.08600000000000002,0.31250000000000006,0.79,1.5675000000000001,1.8960000000000004
rain,Sep,28,0.9550000000000001,0.0,6.6499999999999995,0.08600000000000002,0.31250000000000006,0.79,1.5675000000000001,1.8960000000000004
rain,Sep,29,1.0243333333333335,0.0,6.789999999999999,0.117,0.32000000000000006,1.05,1.7025000000000001,1.8960000000000004
